episode_id,capture,label,session,trial,core_revision,shell_revision,mass_g,surface,orientation,strength,video_ref,operator,notes,capture_path,device_id,boot_id,firmware_version,diagnostic_state,diagnostic_passed,quality_status,quality_issues,sample_count,duration_s,observed_rate_hz,sequence_gaps,valid_fraction,accel_norm_mean_mps2,accel_norm_stdev_mps2,accel_norm_min_mps2,accel_norm_max_mps2,gyro_norm_rms_rads,gyro_norm_max_rads,jerk_norm_rms_mps3,jerk_norm_peak_mps3,active_sample_fraction,first_active_offset_s,last_active_offset_s,adxl367_clip_samples,bmi270_accel_clip_samples,bmi270_gyro_clip_samples
track-step-slow-r01,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r01.jsonl,track_step_drop,pickup-precision-1e-step-20260904,001,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,slow-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r01.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.979968,50.000106809306935,0,1.0,9.928440713321244,2.67270731097285,0.3445086494327827,56.04120970049214,4.918793499057246,17.95016357129227,203.03528221542442,2759.3925173458283,0.23466666666666666,5.659968,9.179968,2,0,0
track-step-slow-r02,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r02.jsonl,track_step_drop,pickup-precision-1e-step-20260904,002,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,slow-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r02.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,751,14.999872,50.00042667030759,0,1.0,9.792667973868392,1.7514987547802128,0.6083149255130931,32.14800669733203,4.793919955048321,16.629196065487744,109.18658585440444,1112.2502364798775,0.21571238348868177,5.339936,8.559936,2,0,0
track-step-slow-r03,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r03.jsonl,track_step_drop,pickup-precision-1e-step-20260904,003,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,slow-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r03.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.98,50.0,0,1.0,9.810321323104068,2.28646864696364,0.2525698522904109,42.32664016889435,4.407074280685825,17.007823245058198,158.601252517917,2052.515764012637,0.268,5.14,9.179968,2,0,0
track-step-normal-r04,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r04.jsonl,track_step_drop,pickup-precision-1e-step-20260904,004,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,normal-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r04.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.979968,50.000106809306935,0,1.0,9.90519652217001,2.045364992154064,0.449486015056086,39.741826759208855,7.789379380851715,27.589218631569707,139.39477827727987,1829.2183539853972,0.22933333333333333,5.739968,9.22,1,0,0
track-step-normal-r05,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r05.jsonl,track_step_drop,pickup-precision-1e-step-20260904,005,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,normal-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r05.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.98,50.0,0,1.0,9.948051559733585,3.391969930838861,1.5363623781758,71.29991181585136,7.096071505344893,26.07413422577632,252.89415314085352,3472.6002102698076,0.212,5.24,8.4,1,0,0
track-step-normal-r06,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r06.jsonl,track_step_drop,pickup-precision-1e-step-20260904,006,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,normal-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r06.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.979936,50.0002136190702,0,1.0,10.074697419299971,4.232589819240864,0.38221461317694283,63.47601216316763,12.768867366315934,44.237653563631724,322.1679565216806,3114.4047586527554,0.27466666666666667,5.759968,9.88,11,0,0
track-step-normal-r07,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r07.jsonl,track_step_drop,pickup-precision-1e-step-20260904,007,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,normal-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r07.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,751,14.999968,50.00010666689422,0,1.0,9.930626442228487,3.2772280319573692,0.8328487971276659,65.0503638659961,6.2799973838478165,24.037920661663996,234.76667036367724,3164.94662167927,0.1970705725699068,6.16,9.119968,5,0,0
track-step-plus-obstacle-r08,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r08.jsonl,track_step_drop,pickup-precision-1e-step-20260904,008,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,fast-planned-mixed,,A,Operator reported that the Ball rolled after the step and then collided with an obstacle. Preserve as a mixed step-plus-collision negative; exclude from clean step-only analysis.,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r08.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping;bmi270_gyro_clipping,751,14.999968,50.00010666689422,0,1.0,11.109920620338338,4.426488493047183,1.5177656720844623,43.47445004139682,15.49311947379021,59.773063000442825,153.34159451359756,1376.220377173722,0.13981358189081225,5.2,7.279968,53,0,54
track-step-fast-r09,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r09.jsonl,track_step_drop,pickup-precision-1e-step-20260904,009,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,fast-planned,,A,Successful retry after one automatically rejected attempt; rejected diagnostic capture is preserved separately.,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r09.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.979968,50.000106809306935,0,1.0,10.130244071587109,4.187058591170024,0.4777280932549393,69.1818401894255,12.292094806661988,40.48870829526471,318.7126531676179,3334.9352226539863,0.268,6.78,10.779968,16,0,0
track-step-fast-r10,raw/field-pickup-precision-1e-step-20260904-track_step_drop-r10.jsonl,track_step_drop,pickup-precision-1e-step-20260904,010,PCA20072-carrier-R0,printed-two-half-R1,,unspecified,uncontrolled,fast-planned,,A,"Assembled Ball, firmware 0.1.17, device f383571202836e6f. Operator reported a manual roll over one fixed small course-like step followed by natural settling after each visible GO cue. Step height, surface and independent video truth were not recorded. Episode r08 additionally collided with an obstacle after the step and is excluded from clean step-only comparisons.",raw/field-pickup-precision-1e-step-20260904-track_step_drop-r10.jsonl,f383571202836e6f,510a596420360248,0.1.17,ACTIVE_MOTION_CANDIDATE,True,WARN,adxl367_clipping,750,14.979968,50.000106809306935,0,1.0,10.475122615253468,4.592750014536101,2.6874167627768495,73.9451794924391,13.01108322991042,43.183820591377646,308.0955711965871,3206.317238287848,0.30933333333333335,5.479968,10.1,9,0,0
